# galaxy_id redshift_true ra dec mag_u_obs magerr_u_obs mag_g_obs magerr_g_obs mag_r_obs magerr_r_obs mag_i_obs magerr_i_obs mag_z_obs magerr_z_obs mag_y_obs magerr_y_obs
1.131655207100000000e+10 1.309020280838012695e+00 6.916667110308668498e+01 -4.427715308423520213e+01 2.940587234497070312e+01 9.775729179382324219e+00 2.738732910156250000e+01 3.182889521121978760e-01 2.596257400512695312e+01 7.908836752176284790e-02 2.472595214843750000e+01 3.709901124238967896e-02 2.401529693603515625e+01 3.430322557687759399e-02 2.329095077514648438e+01 4.042803123593330383e-02
9.688140374000000000e+09 5.786982774734497070e-01 6.109390044463305003e+01 -4.005136191533822654e+01 9.900000000000000000e+01 2.662082481384277344e+01 2.661557388305664062e+01 1.565619707107543945e-01 2.550421905517578125e+01 5.205345526337623596e-02 2.470236587524414062e+01 3.632055595517158508e-02 2.457657051086425781e+01 5.699375271797180176e-02 2.420324897766113281e+01 9.282367676496505737e-02
1.050017590300000000e+10 3.758107423782348633e-01 6.404563350849143433e+01 -4.213865981008839867e+01 2.577356529235839844e+01 3.452269434928894043e-01 2.518750572204589844e+01 4.250039160251617432e-02 2.417311477661132812e+01 1.613067463040351868e-02 2.395159149169921875e+01 1.878728158771991730e-02 2.384691810607910156e+01 2.951685152947902679e-02 2.376409339904785156e+01 6.212136149406433105e-02
1.131400182700000000e+10 8.615106344223022461e-01 6.852599014251555332e+01 -4.340342729339914740e+01 2.520582008361816406e+01 2.049651294946670532e-01 2.510332298278808594e+01 3.939590975642204285e-02 2.462815475463867188e+01 2.375619858503341675e-02 2.381953430175781250e+01 1.681734621524810791e-02 2.348785781860351562e+01 2.154308743774890900e-02 2.349062538146972656e+01 4.843631386756896973e-02
8.003996453000000000e+09 1.306501865386962891e+00 6.465098941299520163e+01 -3.597194570104777256e+01 2.488414192199707031e+01 1.526194512844085693e-01 2.495248794555664062e+01 3.441043943166732788e-02 2.482468414306640625e+01 2.824173681437969208e-02 2.466604423522949219e+01 3.515456989407539368e-02 2.419181060791015625e+01 4.020480066537857056e-02 2.379529380798339844e+01 6.391546875238418579e-02
8.069001435000000000e+09 1.627163648605346680e+00 6.779678573756771698e+01 -3.661895852135213403e+01 2.404122924804687500e+01 7.072454690933227539e-02 2.407114219665527344e+01 1.607164554297924042e-02 2.412065124511718750e+01 1.545272581279277802e-02 2.403001594543457031e+01 2.008468657732009888e-02 2.388996505737304688e+01 3.066908940672874451e-02 2.375897979736328125e+01 6.183271855115890503e-02
9.693156935000000000e+09 1.499343633651733398e+00 6.212068164553976857e+01 -3.994143602909480251e+01 2.666053962707519531e+01 7.805030345916748047e-01 2.626060485839843750e+01 1.130336299538612366e-01 2.572752571105957031e+01 6.379836797714233398e-02 2.451378631591796875e+01 3.067868761718273163e-02 2.389837074279785156e+01 3.089960478246212006e-02 2.318441390991210938e+01 3.672880306839942932e-02
1.056421401900000000e+10 8.751884698867797852e-01 6.595523177568028927e+01 -4.108743810386575745e+01 2.596844673156738281e+01 4.129520058631896973e-01 2.612240219116210938e+01 9.958570450544357300e-02 2.529762268066406250e+01 4.315794631838798523e-02 2.421892356872558594e+01 2.364845573902130127e-02 2.383436584472656250e+01 2.918943949043750763e-02 2.382186126708984375e+01 6.548421829938888550e-02
9.687529884000000000e+09 2.057835797193708904e-01 6.262967987605091480e+01 -4.012100315929159677e+01 2.640114784240722656e+01 6.147928237915039062e-01 2.482752418518066406e+01 3.078326955437660217e-02 2.430819892883300781e+01 1.804994978010654449e-02 2.410994338989257812e+01 2.151337079703807831e-02 2.397961044311523438e+01 3.322440385818481445e-02 2.395128822326660156e+01 7.370389252901077271e-02
7.000079662000000000e+09 2.554150143583771571e-01 6.351999615020424272e+01 -3.571310239857056246e+01 2.485243415832519531e+01 1.482521891593933105e-01 2.420342063903808594e+01 1.792841218411922455e-02 2.340178298950195312e+01 9.122319519519805908e-03 2.305044555664062500e+01 9.434283711016178131e-03 2.288540649414062500e+01 1.310640107840299606e-02 2.273198509216308594e+01 2.456868439912796021e-02
1.125372659800000000e+10 1.256451368331909180e+00 6.532707690578905613e+01 -4.352762558604081988e+01 2.375273704528808594e+01 5.447416007518768311e-02 2.364002227783203125e+01 1.150271948426961899e-02 2.352179908752441406e+01 9.861937724053859711e-03 2.324787902832031250e+01 1.078798249363899231e-02 2.267842483520507812e+01 1.122188195586204529e-02 2.230955505371093750e+01 1.711207069456577301e-02
1.125446268800000000e+10 1.357401371002197266e+00 6.566341016261499419e+01 -4.301295558572458333e+01 2.274317359924316406e+01 2.237735129892826080e-02 2.271833038330078125e+01 6.785596720874309540e-03 2.282703399658203125e+01 6.772575899958610535e-03 2.280775642395019531e+01 8.148596622049808502e-03 2.266328620910644531e+01 1.109999231994152069e-02 2.225094795227050781e+01 1.630142703652381897e-02
1.131466632200000000e+10 9.709459543228149414e-01 6.919175495574769741e+01 -4.311678981893305718e+01 2.633841705322265625e+01 5.803182125091552734e-01 2.729880142211914062e+01 2.933940589427947998e-01 2.540216827392578125e+01 4.744566604495048523e-02 2.451206970214843750e+01 3.063184581696987152e-02 2.375049591064453125e+01 2.710035443305969238e-02 2.341685867309570312e+01 4.530295729637145996e-02
9.751948055000000000e+09 9.522846937179565430e-01 6.423986345243351082e+01 -4.069904581795597664e+01 2.596299934387207031e+01 4.108915925025939941e-01 2.488706207275390625e+01 3.245823457837104797e-02 2.381766700744628906e+01 1.217947062104940414e-02 2.281631660461425781e+01 8.187736384570598602e-03 2.218113899230957031e+01 8.142435923218727112e-03 2.198653793334960938e+01 1.318918168544769287e-02
9.693510712000000000e+09 1.583411455154418945e+00 6.104605416892972158e+01 -4.061218729752751955e+01 2.497599792480468750e+01 1.660203486680984497e-01 2.487025260925292969e+01 3.197577595710754395e-02 2.507476615905761719e+01 3.530299663543701172e-02 2.484762382507324219e+01 4.140086099505424500e-02 2.459944534301757812e+01 5.819408223032951355e-02 2.421151161193847656e+01 9.352910518646240234e-02
8.938249849000000000e+09 6.349761486053466797e-01 6.640002691869392493e+01 -3.950953764715138306e+01 2.827043914794921875e+01 3.435824871063232422e+00 2.666980171203613281e+01 1.645578742027282715e-01 2.540195274353027344e+01 4.743637144565582275e-02 2.442856788635253906e+01 2.844038978219032288e-02 2.421731567382812500e+01 4.114120826125144958e-02 2.401006889343261719e+01 7.777438312768936157e-02
1.050063068500000000e+10 5.850198268890380859e-01 6.268085827550300593e+01 -4.154543787423793333e+01 2.990641975402832031e+01 1.550083065032958984e+01 2.631193542480468750e+01 1.184815466403961182e-01 2.489878845214843750e+01 3.016318194568157196e-02 2.391381263732910156e+01 1.819706521928310394e-02 2.356446075439453125e+01 2.302164211869239807e-02 2.334367370605468750e+01 4.239972308278083801e-02
7.000018855000000000e+09 1.791584003019862648e-01 6.359067146530976089e+01 -3.548810687408460751e+01 2.497162437438964844e+01 1.653551757335662842e-01 2.428096961975097656e+01 1.913588680326938629e-02 2.381890296936035156e+01 1.219084486365318298e-02 2.368451499938964844e+01 1.505524292588233948e-02 2.357795524597167969e+01 2.329364046454429626e-02 2.344521331787109375e+01 4.648201540112495422e-02
1.056253283500000000e+10 1.952580394688107068e-01 6.633745539971344840e+01 -4.053166039330319848e+01 2.820653915405273438e+01 3.239502429962158203e+00 2.568907165527343750e+01 6.700848788022994995e-02 2.465559005737304688e+01 2.433281578123569489e-02 2.426774406433105469e+01 2.468032389879226685e-02 2.389536285400390625e+01 3.081670776009559631e-02 2.384516525268554688e+01 6.689240038394927979e-02
8.876347136000000000e+09 7.921254634857177734e-01 6.298108151971903368e+01 -3.986739185226402071e+01 2.704871940612792969e+01 1.115655183792114258e+00 2.620627975463867188e+01 1.075415983796119690e-01 2.552621459960937500e+01 5.310549959540367126e-02 2.446743583679199219e+01 2.943902276456356049e-02 2.422607040405273438e+01 4.146778583526611328e-02 2.391437530517578125e+01 7.125823199748992920e-02
8.062690022000000000e+09 3.730492591857910156e-01 6.684669132610225972e+01 -3.664207617163594932e+01 2.329422378540039062e+01 3.613888844847679138e-02 2.235885238647460938e+01 6.028875708580017090e-03 2.128095054626464844e+01 5.148666445165872574e-03 2.099757575988769531e+01 5.180009640753269196e-03 2.083751869201660156e+01 5.384177435189485550e-03 2.072309112548828125e+01 6.368956528604030609e-03
1.056384420800000000e+10 8.008171319961547852e-01 6.660305790126022885e+01 -4.099693431970191426e+01 2.602276802062988281e+01 4.341017007827758789e-01 2.623729705810546875e+01 1.106436476111412048e-01 2.563014602661132812e+01 5.837642028927803040e-02 2.454062843322753906e+01 3.142182156443595886e-02 2.440953826904296875e+01 4.896293580532073975e-02 2.421220779418945312e+01 9.358893334865570068e-02
6.064450710000000000e+09 9.363721609115600586e-01 6.460872058589684741e+01 -3.393409164212769724e+01 2.362205314636230469e+01 4.842822253704071045e-02 2.370654678344726562e+01 1.207975018769502640e-02 2.343840789794921875e+01 9.337065741419792175e-03 2.288992118835449219e+01 8.542041294276714325e-03 2.251786041259765625e+01 1.002780348062515259e-02 2.240226173400878906e+01 1.849514804780483246e-02
7.064055955000000000e+09 8.577755689620971680e-01 6.624364059685653672e+01 -3.441962798903067267e+01 2.640379524230957031e+01 6.162911057472229004e-01 2.550460243225097656e+01 5.664574727416038513e-02 2.460491180419921875e+01 2.327935211360454559e-02 2.351579093933105469e+01 1.316948048770427704e-02 2.311867904663085938e+01 1.578449457883834839e-02 2.309492492675781250e+01 3.389470651745796204e-02
7.938629219000000000e+09 7.271675518917630754e-01 6.109582941799493483e+01 -3.697983186826871105e+01 2.609514427185058594e+01 4.639761745929718018e-01 2.585139846801757812e+01 7.771363854408264160e-02 2.536642074584960938e+01 4.593222960829734802e-02 2.464302825927734375e+01 3.443627804517745972e-02 2.451397895812988281e+01 5.383762344717979431e-02 2.447714424133300781e+01 1.193327680230140686e-01
7.938503092000000000e+09 7.272789478302001953e-01 6.167946632986267730e+01 -3.590438245548148188e+01 2.568913459777832031e+01 3.194532096385955811e-01 2.486431121826171875e+01 3.180698677897453308e-02 2.385327148437500000e+01 1.251239329576492310e-02 2.288224411010742188e+01 8.503576740622520447e-03 2.270904159545898438e+01 1.147485338151454926e-02 2.261006164550781250e+01 2.209377102553844452e-02
8.001705609000000000e+09 8.484576724690016114e-01 6.432133579956571623e+01 -3.795718920782810102e+01 2.442109489440917969e+01 9.993876516819000244e-02 2.443886375427246094e+01 2.189726755023002625e-02 2.457424354553222656e+01 2.266642451286315918e-02 2.413978385925292969e+01 2.207570150494575500e-02 2.411169433593750000e+01 3.740496933460235596e-02 2.412782859802246094e+01 8.662683516740798950e-02
1.131279209900000000e+10 4.645390510559082031e-01 6.853657635411559568e+01 -4.276703397884885050e+01 2.604635047912597656e+01 4.436169266700744629e-01 2.553389549255371094e+01 5.817557871341705322e-02 2.451332283020019531e+01 2.150127664208412170e-02 2.404666328430175781e+01 2.037313394248485565e-02 2.385042381286621094e+01 2.960878610610961914e-02 2.374034690856933594e+01 6.079089641571044922e-02
8.882011202000000000e+09 1.729524135589599609e+00 6.312183174768778571e+01 -3.826472048094731093e+01 2.481157493591308594e+01 1.428079903125762939e-01 2.465490341186523438e+01 2.642798610031604767e-02 2.469281387329101562e+01 2.513999305665493011e-02 2.449421501159667969e+01 3.014863282442092896e-02 2.423443412780761719e+01 4.178231954574584961e-02 2.405940055847167969e+01 8.136589080095291138e-02
1.131896439600000000e+10 1.670303106307983398e+00 6.888392919684683591e+01 -4.334257659073581692e+01 2.347870826721191406e+01 4.258989915251731873e-02 2.337746620178222656e+01 9.598131291568279266e-03 2.331916618347167969e+01 8.671021088957786560e-03 2.313360023498535156e+01 9.967370890080928802e-03 2.285967636108398438e+01 1.284882146865129471e-02 2.261263847351074219e+01 2.214320935308933258e-02
6.064211077000000000e+09 8.838969469070434570e-01 6.452714774665415121e+01 -3.343277293079643897e+01 2.503810691833496094e+01 1.757454574108123779e-01 2.524826240539550781e+01 4.489747062325477600e-02 2.499073219299316406e+01 3.274219483137130737e-02 2.429373550415039062e+01 2.524961717426776886e-02 2.395654678344726562e+01 3.254599869251251221e-02 2.384318923950195312e+01 6.677150726318359375e-02
7.065272707000000000e+09 1.065930366516113281e+00 6.617751426059415110e+01 -3.579876450033944479e+01 2.401761436462402344e+01 6.922471523284912109e-02 2.386089134216308594e+01 1.358729600906372070e-02 2.329604148864746094e+01 8.552614599466323853e-03 2.262377357482910156e+01 7.403124589473009109e-03 2.183599472045898438e+01 6.882099900394678116e-03 2.149977684020996094e+01 9.320591576397418976e-03
8.063142559000000000e+09 6.017783880233764648e-01 6.874176219023105716e+01 -3.712968902039371955e+01 2.672299003601074219e+01 8.266733288764953613e-01 2.541503715515136719e+01 5.221933498978614807e-02 2.408323287963867188e+01 1.499082893133163452e-02 2.314715385437011719e+01 1.005929522216320038e-02 2.284251213073730469e+01 1.268084719777107239e-02 2.255895614624023438e+01 2.114004455506801605e-02
1.063060820700000000e+10 1.496759891510009766e+00 6.953290691579867655e+01 -4.230162098425535078e+01 2.390099143981933594e+01 6.228258460760116577e-02 2.378014945983886719e+01 1.276798360049724579e-02 2.380174255371093750e+01 1.203467231243848801e-02 2.362137985229492188e+01 1.431085355579853058e-02 2.345328903198242188e+01 2.091093547642230988e-02 2.297678565979003906e+01 3.050053492188453674e-02
1.132506134600000000e+10 1.982116699218750000e+00 6.731191837847366344e+01 -4.303583725281055905e+01 2.463720703125000000e+01 1.217492595314979553e-01 2.463854980468750000e+01 2.605116739869117737e-02 2.475121307373046875e+01 2.646560035645961761e-02 2.469763183593750000e+01 3.616633638739585876e-02 2.484761238098144531e+01 7.298786938190460205e-02 2.493450736999511719e+01 1.816504001617431641e-01
9.693171173000000000e+09 1.514819622039794922e+00 6.157295490202896104e+01 -4.086674610614296199e+01 2.493778991699218750e+01 1.603079140186309814e-01 2.498800849914550781e+01 3.552173823118209839e-02 2.503589630126953125e+01 3.409340232610702515e-02 2.487056922912597656e+01 4.226860031485557556e-02 2.453592109680175781e+01 5.492327362298965454e-02 2.422593498229980469e+01 9.477366507053375244e-02
1.056404095800000000e+10 8.466516733169555664e-01 6.664067140834275449e+01 -4.265060420911928674e+01 2.497882270812988281e+01 1.664499789476394653e-01 2.490490341186523438e+01 3.297876194119453430e-02 2.451958847045898438e+01 2.161797322332859039e-02 2.370674896240234375e+01 1.532917283475399017e-02 2.344085502624511719e+01 2.068859711289405823e-02 2.337730216979980469e+01 4.370920360088348389e-02
8.001733838000000000e+09 8.865566253662109375e-01 6.454991710370543956e+01 -3.843681339987926293e+01 2.494635581970214844e+01 1.615709513425827026e-01 2.445922660827636719e+01 2.228533104062080383e-02 2.355417633056640625e+01 1.007970981299877167e-02 2.255772209167480469e+01 7.176410872489213943e-03 2.203678321838378906e+01 7.545083295553922653e-03 2.189489173889160156e+01 1.229533180594444275e-02
1.193879877300000000e+10 8.196406364440917969e-01 6.778051407041175480e+01 -4.575482530701167860e+01 2.607689285278320312e+01 4.562539160251617432e-01 2.565341567993164062e+01 6.486498564481735229e-02 2.465731048583984375e+01 2.436951734125614166e-02 2.355820846557617188e+01 1.361298002302646637e-02 2.317164802551269531e+01 1.648677140474319458e-02 2.307179260253906250e+01 3.319986909627914429e-02
7.940568696000000000e+09 1.149216651916503906e+00 6.070476025757302097e+01 -3.728567429628908059e+01 2.470323371887207031e+01 1.293281018733978271e-01 2.479435729980468750e+01 2.989017218351364136e-02 2.454396629333496094e+01 2.207870408892631531e-02 2.429109573364257812e+01 2.519111149013042450e-02 2.372111129760742188e+01 2.640678919851779938e-02 2.353332328796386719e+01 5.035090819001197815e-02
8.938036543000000000e+09 5.731821060180664062e-01 6.687316068820656767e+01 -3.927669140627723721e+01 2.672631263732910156e+01 8.292070627212524414e-01 2.497943878173828125e+01 3.525018692016601562e-02 2.372449302673339844e+01 1.136644370853900909e-02 2.300725936889648438e+01 9.177174419164657593e-03 2.283876991271972656e+01 1.264463085681200027e-02 2.266594314575195312e+01 2.319220453500747681e-02
8.063834661000000000e+09 8.203308582305908203e-01 6.712516805053962798e+01 -3.714552241594219595e+01 2.579619598388671875e+01 3.524822294712066650e-01 2.563324737548828125e+01 6.368391215801239014e-02 2.508758354187011719e+01 3.571176156401634216e-02 2.415889930725097656e+01 2.244473434984683990e-02 2.391017913818359375e+01 3.122651204466819763e-02 2.383525848388671875e+01 6.628988683223724365e-02
6.065285237000000000e+09 1.061243772506713867e+00 6.558758513042100446e+01 -3.413805076378591252e+01 2.551551628112792969e+01 2.723596990108489990e-01 2.543098068237304688e+01 5.298070982098579407e-02 2.467514801025390625e+01 2.475334703922271729e-02 2.402923202514648438e+01 2.007120475172996521e-02 2.329696273803710938e+01 1.830430328845977783e-02 2.292416763305664062e+01 2.910659834742546082e-02
